Latitude (deg),Longitude (deg),Altitude (deg),Time (s)
29.182943408469,-81.066575570412,-0.000200122594833374,967
29.1830165072432,-81.0665153105229,-0.000157685019075871,968
29.1830895633325,-81.0664549842329,-0.000110326334834099,969
29.1831619994952,-81.0663936940499,-0.000204185955226421,970
29.183234435629,-81.0663324037809,-0.000282328575849533,971
29.1833068717341,-81.0662711134257,-0.000344754196703434,972
29.1833793078103,-81.0662098229844,-0.000391460955142975,973
29.1834517437239,-81.0661485322562,-0.00042244978249073,974
29.1835241795637,-81.0660872413684,-0.000437721610069275,975
29.1835966153747,-81.0660259503945,-0.000437274575233459,976
29.1836690511568,-81.0659646593345,-0.000421109609305859,977
29.1837414865751,-81.0659033676663,-0.000389222986996174,978
29.1838139212144,-81.0658420747688,-0.000341612845659256,979
29.1838863558248,-81.0657807817851,-0.000278282910585403,980
29.1839587904064,-81.0657194887153,-0.000199235044419765,981
29.1840312249592,-81.0656581955595,-0.000104471109807491,982
29.1841037837909,-81.0655970936723,-0.00013124942779541,983
29.1841763765348,-81.0655360439427,-0.000179785303771496,984
29.1842489692501,-81.0654749941272,-0.000212604179978371,985
29.1843215619367,-81.0654139442257,-0.000229704193770885,986
29.1843941594586,-81.0653529017487,-0.00023634172976017,987
29.184466782608,-81.0652918988291,-0.000254997052252293,988
29.1845394057288,-81.0652308958235,-0.000257932581007481,989
29.184612028821,-81.065169892732,-0.000245151109993458,990
29.1846846518847,-81.0651088895546,-0.00021665170788765,991
29.1847573586456,-81.0650480162145,-0.000206409953534603,992
29.1848301750168,-81.0649873129296,-0.000224941410124302,993
29.1849029913596,-81.0649266095591,-0.00022775586694479,994
29.1849758076742,-81.0648659061028,-0.000214851461350918,995
29.1850486239605,-81.0648052025607,-0.000186227262020111,996
29.185121608224,-81.0647447620706,-0.000210970640182495,997
29.1851947013525,-81.0646844920535,-0.000264772213995457,998
29.1852677944529,-81.0646242219509,-0.000302856788039207,999
29.1853408875255,-81.0645639517628,-0.000325221568346024,1000
29.1854139805701,-81.0645036814893,-0.000331869348883629,1001
29.1854870737049,-81.0644434113106,-0.00032279547303915,1002
29.1855601668637,-81.064383141134,-0.000298001803457737,1003
29.1856332599946,-81.0643228708719,-0.000257489271461964,1004
29.1857063530976,-81.0642626005244,-0.000201258808374405,1005
29.1857794461726,-81.0642023300914,-0.000129308551549911,1006
29.1858526398571,-81.0641422185462,-0.000134900212287903,1007
29.1859258866994,-81.064082190941,-0.000174064189195633,1008
29.1859991335139,-81.0640221632506,-0.000197506509721279,1009
29.1860723803008,-81.0639621354749,-0.000205231830477715,1010
29.1861456270599,-81.0639021076138,-0.000197237357497215,1011
29.1862188971065,-81.0638421166405,-0.000195319764316082,1012
29.1862921847191,-81.0637821534857,-0.000194131396710873,1013
29.186365472304,-81.0637221902458,-0.000177222304046154,1014
29.1864387598613,-81.0636622269205,-0.000144597142934799,1015
29.1865120473909,-81.06360226351,-9.62503254413605E-05,1016
29.1865865339256,-81.0635442974738,-9.40728932619095E-05,1017
29.186662138457,-81.0634881938625,-0.0001338766887784,1018
29.186737742964,-81.0634320901689,-0.000157959759235382,1019
29.1868133474467,-81.0633759863931,-0.00016632117331028,1020
29.186888951905,-81.0633198825349,-0.00015895813703537,1021
29.1869652998542,-81.0632651228061,-0.000152973458170891,1022
29.1870423264393,-81.0632115899353,-0.000146874226629734,1023
29.187119353002,-81.0631580569845,-0.000125049613416195,1024
29.1871963795426,-81.0631045239537,-8.75014811754227E-05,1025
29.1872734060608,-81.063050990843,-3.42270359396935E-05,1026
29.187352872404,-81.0630025128337,-3.96892428398132E-05,1027
29.1874337928484,-81.0629570475836,-7.3801726102829E-05,1028
29.1875147132764,-81.0629115822622,-9.21832397580147E-05,1029
29.187595633688,-81.0628661168694,-9.48328524827957E-05,1030
29.1876765540831,-81.0628206514052,-8.17524269223213E-05,1031
29.1877614872028,-81.0627864009387,-0.000109174288809299,1032
29.1878472335399,-81.0627544232704,-0.00013225432485342,1033
29.1879329798683,-81.0627224455489,-0.000139596872031689,1034
29.1880187261879,-81.0626904677742,-0.000131199136376381,1035
29.1881048450786,-81.0626600982657,-0.000113878399133682,1036
29.1881932687207,-81.0626396776928,-0.000122979283332825,1037
29.1882816923585,-81.0626192570849,-0.000116337090730667,1038
29.1883708319111,-81.0626049413181,-0.000121148303151131,1039
29.1884608579407,-81.0625981847945,-0.000143893994390965,1040
29.1885508839688,-81.0625914282591,-0.000150893814861774,1041
29.1886409099954,-81.0625846717119,-0.000142145901918411,1042
29.1887309360204,-81.0625779151529,-0.000117653049528599,1043
29.1888207376152,-81.0625859749524,-0.000138728879392147,1044
29.1889105053701,-81.0625962684297,-0.000153305009007454,1045
29.1890002731231,-81.062606561925,-0.000152132473886013,1046
29.1890900408741,-81.0626168554382,-0.000135214999318123,1047
29.189179369106,-81.0626300341713,-0.000118770636618137,1048
29.1892669288336,-81.0626548223133,-0.000151838175952435,1049
29.1893544885556,-81.0626796104975,-0.000169162638485432,1050
29.1894420482718,-81.0627043987237,-0.000170745886862278,1051
29.1895296079823,-81.062729186992,-0.000156586058437824,1052
29.1896155744322,-81.0627596293929,-0.000152857042849064,1053
29.1896994276042,-81.0627975713433,-0.000168104656040668,1054
29.1897832807643,-81.0628355133554,-0.00016761664301157,1055
29.1898671339127,-81.0628734554292,-0.000151391141116619,1056
29.1899509870493,-81.0629113975647,-0.000119432806968689,1057
29.1900303678974,-81.0629593755505,-0.000121845863759518,1058
29.1901067192446,-81.0630141517806,-0.000142478384077549,1059
29.1901830705686,-81.0630689280918,-0.000147388316690922,1060
29.1902594218692,-81.0631237044842,-0.000136571936309338,1061
29.1903357731466,-81.0631784809578,-0.000110034830868244,1062
29.190405094198,-81.0632440370777,-0.000113911926746368,1063
29.1904731330728,-81.0633115592261,-0.000110491178929806,1064
29.1905411719129,-81.0633790814635,-9.135901927948E-05,1065
29.1906092107181,-81.0634466037902,-5.65145164728165E-05,1066
29.1906757598649,-81.0635157434988,-1.77081674337387E-05,1067
29.1907316453043,-81.0635964608772,-4.73018735647202E-05,1068
29.1907875306945,-81.0636771783431,-6.12000003457069E-05,1069
29.1908434160356,-81.0637578958965,-5.94006851315498E-05,1070
29.1908993013275,-81.0638386135375,-4.19048592448235E-05,1071
29.1909501628914,-81.0639232497183,-4.26974147558212E-05,1072
29.1909959588207,-81.0640118371171,-6.20726495981216E-05,1073
29.191041754691,-81.0641004245945,-6.57597556710243E-05,1074
29.1910804345492,-81.064193171707,-0.000101705081760883,1075
29.191116849869,-81.0642872425688,-0.000137226656079292,1076
29.1911532651225,-81.0643813134971,-0.00015706941485405,1077
29.1911896803097,-81.0644753844919,-0.000161233358085155,1078
29.1912250097975,-81.0645699213059,-0.000157492235302925,1079
29.1912520687662,-81.0646680062766,-0.000197310000658035,1080
29.191279127663,-81.0647660912989,-0.000221454538404942,1081
29.1913061864877,-81.0648641763727,-0.000229926779866219,1082
29.1913332452405,-81.0649622614979,-0.000222724862396717,1083
29.1913571461556,-81.0650613421904,-0.000207018107175827,1084
29.1913781679246,-81.0651613305798,-0.000182176940143108,1085
29.1913991896189,-81.06526131901,-0.000141664408147335,1086
29.1914202112384,-81.0653613074809,-8.54823738336563E-05,1087
29.1914404750138,-81.0654614049187,-1.77305191755295E-05,1088
29.191441897826,-81.0655642105668,-3.62619757652283E-05,1089
29.1914433205592,-81.0656670162177,-3.91257926821709E-05,1090
29.1914447432135,-81.0657698218715,-2.63238325715065E-05,1091
29.1914355577478,-81.0658718833636,-5.69876283407211E-05,1092
29.1914230819277,-81.0659737140183,-9.03261825442314E-05,1093
29.1914106060302,-81.0660755446483,-0.000107994303107262,1094
29.1913981300552,-81.0661773752538,-0.00010999757796526,1095
29.191382602924,-81.0662785420768,-0.000108863227069378,1096
29.1913612866846,-81.0663784494685,-0.000115831382572651,1097
29.1913399703706,-81.066478356819,-0.000107131898403168,1098
29.1913186539819,-81.0665782641281,-8.27610492706299E-05,1099
29.1912973375186,-81.0666781713959,-4.27188351750374E-05,1100
29.1912649548546,-81.0667739595435,-5.88288530707359E-05,1101
29.1912304148987,-81.0668689446636,-7.32634216547012E-05,1102
29.1911958748753,-81.0669639297201,-7.20201060175896E-05,1103
29.1911613347842,-81.0670589147129,-5.50979748368263E-05,1104
29.1911246074853,-81.067152689227,-6.43078237771988E-05,1105
29.1910804626002,-81.0672423586506,-0.000199637375771999,1106
29.1910363176548,-81.0673320279974,-0.000319279730319977,1107
29.190992172649,-81.0674216972674,-0.00042323675006628,1108
29.1909480275828,-81.0675113664606,-0.000511510297656059,1109
29.190903275625,-81.0676006407203,-0.000584013760089874,1110
29.1908579527918,-81.0676895434715,-0.000640756450593472,1111
29.1908126298993,-81.0677784461445,-0.00068181287497282,1112
29.1907673069474,-81.0678673487393,-0.000707181170582771,1113
29.1907219839362,-81.0679562512559,-0.000716863200068474,1114
29.190676660281,-81.0680451533067,-0.000710858032107353,1115
29.1906313363182,-81.0681340551156,-0.000689165666699409,1116
29.1905860122961,-81.0682229568463,-0.000651787966489792,1117
29.1905406882147,-81.0683118584987,-0.0005987249314785,1118
29.1904953640739,-81.0684007600731,-0.000529974699020386,1119
29.190449908048,-81.0684895740696,-0.000462251715362072,1120
29.190404416753,-81.0685783646161,-0.000383306294679642,1121
29.1903589253989,-81.0686671550842,-0.000288676470518112,1122
29.1903134339855,-81.0687559454739,-0.00017835758626461,1123
29.190267942513,-81.0688447357853,-5.23533672094345E-05,1124
29.1902213898943,-81.0689328055939,-4.52799722552299E-05,1125
29.190174531216,-81.0690206675685,-6.13415613770485E-05,1126
29.1901276724798,-81.0691085294632,-6.17140904068947E-05,1127
29.1900808136855,-81.069196391278,-4.63994219899178E-05,1128
29.1900339548332,-81.0692842530129,-1.53956934809685E-05,1129
29.1899868794597,-81.0693719640167,-7.48112797737122E-05,1130
29.1899396940686,-81.0694595984168,-0.000172438099980354,1131
29.1898925086198,-81.0695472327366,-0.000254377722740173,1132
29.1898453231134,-81.0696348669763,-0.000320630148053169,1133
29.1897981375492,-81.0697225011357,-0.000371191650629044,1134
29.1897509516068,-81.0698101349891,-0.000406523235142231,1135
29.1897037652294,-81.0698977685001,-0.000426702201366425,1136
29.1896565787943,-81.0699854019308,-0.000431192107498646,1137
29.1896093923015,-81.0700730352813,-0.000419994816184044,1138
29.189562205751,-81.0701606685516,-0.000393109396100044,1139
29.1895148399619,-81.0702481745885,-0.000358434394001961,1140
29.1894666468625,-81.0703350934869,-0.000344541855156422,1141
29.1894184537062,-81.070422012304,-0.000314959324896336,1142
29.1893702604932,-81.0705089310399,-0.000269688665866852,1143
29.1893220672234,-81.0705958496944,-0.000208728015422821,1144
29.1892738738968,-81.0706827682677,-0.000132078304886818,1145
29.1892220696941,-81.0707669138961,-0.000202691182494164,1146
29.1891694718035,-81.0708504499885,-0.000293426215648651,1147
29.1891168738603,-81.0709339859957,-0.000368467532098293,1148
29.1890642758646,-81.0710175219177,-0.00042781513184309,1149
29.1890116778164,-81.0711010577544,-0.000471468083560467,1150
29.1889590804122,-81.0711845940693,-0.000499431975185871,1151
29.188906483862,-81.0712681310464,-0.000511697493493557,1152
29.1888538872593,-81.0713516679383,-0.000508273020386696,1153
29.188801290604,-81.0714352047449,-0.000489153899252415,1154
29.1887486938962,-81.0715187414662,-0.000454341061413288,1155
29.188695804734,-81.0716020156354,-0.000406132079660892,1156
29.1886368603519,-81.0716798543649,-0.000389768742024899,1157
29.188577915924,-81.0717576930053,-0.000357705168426037,1158
29.1885189714503,-81.0718355315568,-0.000309941358864307,1159
29.1884600269308,-81.0719133700192,-0.000246478244662285,1160
29.1884010823656,-81.0719912083926,-0.000167312100529671,1161
29.1883355792052,-81.0720615111946,-0.00021960586309433,1162
29.1882667956937,-81.0721280449652,-0.000329790636897087,1163
29.1881980121485,-81.0721945786469,-0.000424263998866081,1164
29.1881292285695,-81.0722611122399,-0.000503023155033588,1165
29.1880604449568,-81.0723276457441,-0.000566069968044758,1166
29.1879911305128,-81.0723934394047,-0.000613203272223473,1167
29.1879202495966,-81.0724570498776,-0.000644028186798096,1168
29.1878493686494,-81.072520660263,-0.000659137032926083,1169
29.1877784876713,-81.0725842705609,-0.000658528879284859,1170
29.1877076066622,-81.0726478807714,-0.000642207451164722,1171
29.1876367256221,-81.0727114908944,-0.000610167160630226,1172
29.1875658451038,-81.0727751017267,-0.000562412664294243,1173
29.1874949647491,-81.0728387127563,-0.000498943030834198,1174
29.1874240843635,-81.0729023236984,-0.000419754534959793,1175
29.1873532039469,-81.0729659345531,-0.000324849970638752,1176
29.1872823234994,-81.0730295453203,-0.000214231200516224,1177
29.1872099939818,-81.0730903955446,-0.000116844661533833,1178
29.1871272901937,-81.0731314825075,-0.000210985541343689,1179
29.1870445863919,-81.0731725694044,-0.000289395451545715,1180
29.1869618825765,-81.0732136562354,-0.000352068804204464,1181
29.1868791787475,-81.0732547430005,-0.000399010255932808,1182
29.1867964749048,-81.0732958296996,-0.000430217012763023,1183
29.1867137710485,-81.0733369163329,-0.000445691868662834,1184
29.1866310671786,-81.0733780029002,-0.000445430167019367,1185
29.186548363295,-81.0734190894017,-0.000429436564445496,1186
29.1864656593978,-81.0734601758372,-0.000397710129618645,1187
29.186382955487,-81.0735012622068,-0.000350247137248516,1188
29.1863002515625,-81.0735423485104,-0.000287053175270557,1189
29.1862175476245,-81.0735834347482,-0.000208125449717045,1190
29.1861348436728,-81.07362452092,-0.000113463029265404,1191
29.1860521397074,-81.073665607026,-3.068707883358E-06,1192
29.1859650891057,-81.0736925119539,-9.36863943934441E-05,1193
29.1858779230538,-81.0737190402009,-0.000174320302903652,1194
29.1857907569955,-81.073745568403,-0.00023921113461256,1195
29.1857035909309,-81.0737720965602,-0.000288364477455616,1196
29.185616425044,-81.0737986254388,-0.000321775674819946,1197
29.1855292593083,-81.0738251549642,-0.000339444726705551,1198
29.1854420935661,-81.0738516844447,-0.000341371633112431,1199
29.1853549278175,-81.0738782138804,-0.000327557325363159,1200
29.1852677620626,-81.0739047432712,-0.000298003666102886,1201
29.1851805445203,-81.0739310506743,-0.000266630202531815,1202
29.185093325843,-81.0739573531877,-0.000219820998609066,1203
29.1850061071593,-81.0739836556566,-0.000157268717885017,1204
29.1849188884694,-81.074009958081,-7.89761543273926E-05,1205
29.1848315138456,-81.0740355590176,-2.90889292955399E-05,1206
29.1847438253686,-81.0740597481116,-5.23170456290245E-05,1207
29.184656136886,-81.0740839371644,-5.98011538386345E-05,1208
29.1845684483979,-81.074108126176,-5.15421852469444E-05,1209
29.1844807599043,-81.0741323151466,-2.7545727789402E-05,1210
29.1843931899708,-81.0741570528238,-3.70210036635399E-05,1211
29.1843056700259,-81.0741820218676,-5.15086576342583E-05,1212
29.1842181500752,-81.074206990869,-5.02550974488258E-05,1213
29.1841306301186,-81.074231959828,-3.3259391784668E-05,1214
29.184043166502,-81.0742571764451,-1.40462070703506E-05,1215
29.1839560238612,-81.0742838039955,-5.61270862817764E-05,1216
29.183868881214,-81.0743104315009,-8.24658200144768E-05,1217
29.1837817385604,-81.0743370589613,-9.30661335587502E-05,1218
29.1836945959003,-81.0743636863768,-8.79224389791489E-05,1219
29.1836074662598,-81.0743903690015,-9.68370586633682E-05,1220
29.183520343142,-81.0744170792926,-0.000104951672255993,1221
29.1834332200178,-81.0744437895386,-9.73250716924667E-05,1222
29.1833460968871,-81.0744704997395,-7.39581882953644E-05,1223
29.1832588394543,-81.074496616191,-6.133783608675E-05,1224
29.1831712412072,-81.0745212258846,-0.000100198201835155,1225
29.1830836429545,-81.0745458355365,-0.000123315490782261,1226
29.1829960446961,-81.0745704451465,-0.000130690634250641,1227
29.182908445192,-81.0745950483646,-0.000122454948723316,1228
29.1828199665513,-81.0746151565511,-0.000190225429832935,1229
29.1827314879064,-81.074635264703,-0.00024225190281868,1230
29.1826430092573,-81.0746553728204,-0.000278535299003124,1231
29.182554530604,-81.0746754809034,-0.000299075618386269,1232
29.182466022426,-81.0746954193802,-0.000303849577903748,1233
29.1823775076788,-81.0747153201011,-0.000292878597974777,1234
29.1822889929275,-81.0747352207878,-0.000266161747276783,1235
29.182200478172,-81.0747551214403,-0.000223701819777489,1236
29.1821112712171,-81.0747702117267,-0.000201571732759476,1237
29.182021814383,-81.0747835654604,-0.000176722183823586,1238
29.1819323575464,-81.0747969191708,-0.000136125832796097,1239
29.1818429007073,-81.0748102728582,-7.97845423221588E-05,1240
29.1817529102701,-81.074816301474,-9.03774052858353E-05,1241
29.1816627455936,-81.0748199381479,-0.000112222507596016,1242
29.1815725809157,-81.0748235748154,-0.000118320807814598,1243
29.1814824162365,-81.0748272114765,-0.000108674168586731,1244
29.1813922707814,-81.0748239440158,-0.000108701176941395,1245
29.1813021281637,-81.0748196555376,-9.67411324381828E-05,1246
29.1812119855446,-81.0748153670669,-6.90342858433723E-05,1247
29.1811219277888,-81.074810071082,-3.16808000206947E-05,1248
29.1810327149896,-81.0747947433939,-3.93157824873924E-05,1249
29.1809435021874,-81.0747794157323,-3.12067568302155E-05,1250
29.1808557197916,-81.0747567758193,-4.7050416469574E-05,1251
29.1807692400978,-81.0747274764963,-8.33095982670784E-05,1252
29.1806827603965,-81.0746981772225,-0.000103827565908432,1253
29.1805962806876,-81.0746688779978,-0.000108605250716209,1254
29.1805124559805,-81.0746309621011,-0.000114995054900646,1255
29.1804288841422,-81.0745922255397,-0.000107301399111748,1256
29.1803453122916,-81.0745534890411,-8.38739797472954E-05,1257
29.180263120328,-81.074511341314,-7.70622864365578E-05,1258
29.18018299091,-81.0744640947541,-0.000102872960269451,1259
29.1801028614743,-81.0744168482676,-0.000112953595817089,1260
29.180022732021,-81.0743696018546,-0.000107304193079472,1261
29.1799467954289,-81.0743140964545,-0.000131235457956791,1262
29.1798709065531,-81.0742584971076,-0.000139960087835789,1263
29.1797950176535,-81.0742028978425,-0.000132960267364979,1264
29.1797216395438,-81.0741431833262,-0.000115774571895599,1265
29.1796494691422,-81.0740814893761,-8.55317339301109E-05,1266
29.1795772987114,-81.0740197955124,-3.95718961954117E-05,1267
29.1795093561044,-81.0739526097257,-1.98846682906151E-05,1268
29.1794462743783,-81.0738791096492,-3.2767653465271E-05,1269
29.1793853481489,-81.0738034823474,-4.0832906961441E-05,1270
29.1793305135578,-81.0737218432077,-6.39632344245911E-05,1271
29.1792756789165,-81.0736402041547,-7.1398913860321E-05,1272
29.1792234806323,-81.073556499315,-8.16872343420982E-05,1273
29.1791762046205,-81.0734689374549,-0.000110919587314129,1274
29.1791289285512,-81.073381375675,-0.000124465674161911,1275
29.1790844935565,-81.0732920170162,-0.00012199766933918,1276
29.1790442876319,-81.0731999836052,-0.000103365629911423,1277
29.1790040816437,-81.0731079502659,-6.90529122948647E-05,1278
29.1789683696798,-81.0730136730834,-7.85365700721741E-05,1279
29.1789362428959,-81.0729176058305,-0.000119792297482491,1280
29.1789041160428,-81.0728215386375,-0.000145373865962029,1281
29.1788790500348,-81.0727228649575,-0.000196707434952259,1282
29.1788556375159,-81.072623580909,-0.000242071226239204,1283
29.1788330462319,-81.0725240738871,-0.00027159322053194,1284
29.1788146475423,-81.0724234284228,-0.000284578651189804,1285
29.1787962487769,-81.0723227829944,-0.000281891785562038,1286
29.1787781306732,-81.0722220718215,-0.000263422727584839,1287
29.1787601872438,-81.0721213197426,-0.000229213386774063,1288
29.178743018009,-81.0720204122659,-0.000179247930645943,1289
29.1787296652911,-81.0719187386596,-0.000113186426460743,1290
29.178716312496,-81.0718170650798,-3.14600765705109E-05,1291
29.1787118239406,-81.0717144948972,-3.35490331053734E-05,1292
29.1787092505975,-81.0716117309835,-4.14708629250526E-05,1293
29.1787125502076,-81.071509154585,-3.88752669095993E-05,1294
29.1787219227917,-81.0714070318329,-3.47066670656204E-05,1295
29.1787423958552,-81.0713069079431,-8.00983980298042E-05,1296
29.1787628688439,-81.0712067840135,-0.000109818764030933,1297
29.1787954597682,-81.0711109774586,-0.000181655399501324,1298
29.1788286867799,-81.071015397494,-0.000240846537053585,1299
29.178863225681,-81.0709204285112,-0.000283945351839066,1300
29.1788982648497,-81.0708256924884,-0.000311206094920635,1301
29.1789333031514,-81.0707309560118,-0.000322789885103703,1302
29.1789683401701,-81.0706362188924,-0.000318693928420544,1303
29.1790033771216,-81.0705414817085,-0.000298920087516308,1304
29.1790418476883,-81.0704484931175,-0.000262578018009663,1305
29.1790804193712,-81.0703555559824,-0.000210528261959553,1306
29.1791222735346,-81.0702646041739,-0.000159020535647869,1307
29.1791682101765,-81.0701761215404,-0.000112001784145832,1308
29.1792141467596,-81.070087638828,-4.92958351969719E-05,1309
29.1792658222367,-81.0700034457547,-8.22143629193306E-05,1310
29.1793187508704,-81.0699201893402,-0.000123746693134308,1311
29.1793721700231,-81.0698373690614,-0.000149521976709366,1312
29.1794301803449,-81.0697586312859,-0.000159014947712421,1313
29.17948819062,-81.0696798934219,-0.000152809545397758,1314
29.179546919733,-81.0696018709148,-0.000131680630147457,1315
29.1796075843055,-81.0695257745563,-9.69478860497475E-05,1316
29.1796682488341,-81.0694496781083,-4.65111806988716E-05,1317
29.1797309874018,-81.0693759408709,-3.10186296701431E-05,1318
29.1797976625112,-81.0693066814631,-9.59485769271851E-05,1319
29.1798643375842,-81.0692374219658,-0.000145167112350464,1320
29.1799313754462,-81.0691686246094,-0.000178645364940166,1321
29.1799991871201,-81.0691008130279,-0.000196344219148159,1322
29.180066998759,-81.0690330013572,-0.000198330730199814,1323
29.1801349693669,-81.0689653989937,-0.000184596516191959,1324
29.180203605261,-81.0688986726918,-0.00015510618686676,1325
29.1802722411212,-81.0688319463011,-0.000109901651740074,1326
29.1803408769475,-81.0687652198216,-4.89866361021996E-05,1327
29.1804120462378,-81.0687020390819,-0.000109101645648479,1328
29.1804833022757,-81.0686389797058,-0.00015818327665329,1329
29.1805545582831,-81.0685759202425,-0.000191550701856613,1330
29.1806268818441,-81.0685144777399,-0.000230303965508938,1331
29.1806998029514,-81.0684539402954,-0.000265151262283325,1332
29.1807727240305,-81.0683934027654,-0.000284278765320778,1333
29.1808456451649,-81.0683328652835,-0.00028768926858902,1334
29.1809185665827,-81.0682723282,-0.000275379978120327,1335
29.1809914879722,-81.0682117910308,-0.000247351825237274,1336
29.1810644093337,-81.0681512537761,-0.000203606672585011,1337
29.1811371303309,-81.0680904048772,-0.000185280106961727,1338
29.1812097606868,-81.0680294149716,-0.00016984436661005,1339
29.1812823910141,-81.0679684249801,-0.000138688832521439,1340
29.1813549829433,-81.0679073762658,-9.97018069028854E-05,1341
29.181426998149,-81.0678454462862,-0.000163508579134941,1342
29.1814990133254,-81.0677835162201,-0.000211597420275211,1343
29.1815710284723,-81.0677215860676,-0.000243969261646271,1344
29.18164304302,-81.0676596549764,-0.000260623171925545,1345
29.1817150564231,-81.0675977221066,-0.000261559151113033,1346
29.1817870697967,-81.0675357891503,-0.000246775336563587,1347
29.181859083141,-81.0674738561075,-0.000216276384890079,1348
29.1819312760752,-81.0674121960278,-0.000196381472051144,1349
29.1820036416607,-81.0673507983495,-0.0001860735937953,1350
29.1820760072172,-81.067289400585,-0.00016004778444767,1351
29.1821483727447,-81.0672280027344,-0.00011830497533083,1352
29.1822212761622,-81.0671674431166,-0.000141180120408535,1353
29.1822945630189,-81.0671074810174,-0.000205609016120434,1354
29.182367849848,-81.0670475188329,-0.000254318118095398,1355
29.1824411366494,-81.0669875565632,-0.000287307426333427,1356
29.1825144234749,-81.0669275942913,-0.00030458252876997,1357
29.1825877103144,-81.0668676319995,-0.000306141562759876,1358
29.1826609971263,-81.0668076696225,-0.000291981734335423,1359
29.1827342839106,-81.0667477071602,-0.000262103043496609,1360
29.182807489645,-81.0666876165067,-0.000237247906625271,1361
29.1828805884712,-81.0666273567765,-0.000224036164581776,1362
29.1829536872694,-81.0665670969608,-0.000195106491446495,1363
29.1830267860398,-81.0665068370597,-0.000150457955896854,1364
29.1830997489597,-81.0664463659068,-0.000124474056065083,1365
29.1831721851184,-81.0663850757117,-0.000216123647987843,1366
29.1832446212482,-81.0663237854305,-0.000292057171463966,1367
29.1833170573492,-81.0662624950633,-0.000352270901203156,1368
29.1833894934213,-81.0662012046099,-0.000396768562495708,1369
29.1834619293058,-81.0661399138309,-0.000425546430051327,1370
29.1835343651415,-81.066078622931,-0.000438607297837734,1371
29.1836068009484,-81.0660173319451,-0.000435952097177505,1372
29.1836792367265,-81.065956040873,-0.000417576171457767,1373
29.1837516719881,-81.0658947489585,-0.000383478589355946,1374
29.1838241066234,-81.0658334560488,-0.000333656556904316,1375
29.1838965412298,-81.065772163053,-0.000268117524683475,1376
29.1839689758073,-81.0657108699712,-0.00018686056137085,1377
29.184041410356,-81.0656495768032,-8.98856669664383E-05,1378
29.1841139914358,-81.0655885091576,-0.0001390241086483,1379
29.1841865841757,-81.0655274594159,-0.000185350887477398,1380
29.1842591768869,-81.0654664095883,-0.000215958803892136,1381
29.1843317695695,-81.0654053596747,-0.000230847857892513,1382
29.184404371379,-81.0653443238162,-0.000239914283156395,1383
29.1844769945244,-81.0652833208844,-0.000256359577178955,1384
29.1845496176412,-81.0652223178668,-0.000257086008787155,1385
29.1846222407294,-81.0651613147632,-0.000242093577980995,1386
29.184694863789,-81.0651003115737,-0.000211384147405624,1387
29.1847675977359,-81.0650394804151,-0.000209965743124485,1388
29.1848404141031,-81.0649787771182,-0.000226286239922047,1389
29.184913230442,-81.0649180737356,-0.000226890668272972,1390
29.1849860467526,-81.0648573702672,-0.000211773440241814,1391
29.1850588630348,-81.0647966667131,-0.000180942006409168,1392
29.1851318862306,-81.0647362871953,-0.000219485722482204,1393
29.1852049793551,-81.0646760171661,-0.000271078199148178,1394
29.1852780724516,-81.0646157470515,-0.000306950882077217,1395
29.1853511655203,-81.0645554768514,-0.000327106565237045,1396
29.185424258561,-81.0644952065659,-0.000331542454659939,1397
29.1854973517158,-81.0644349364128,-0.000320258550345898,1398
29.1855704448706,-81.0643746662242,-0.000293254852294922,1399
29.1856435379976,-81.0643143959501,-0.000250532291829586,1400
29.1857166310966,-81.0642541255906,-0.000192091800272465,1401
29.1857897241677,-81.0641938551456,-0.000117930583655834,1402
29.1858629394782,-81.0641337777576,-0.000141358003020287,1403
29.1859361863165,-81.0640737501405,-0.00017830915749073,1404
29.1860094331272,-81.0640137224381,-0.000199543312191963,1405
29.1860826799102,-81.0639536946503,-0.000205057673156261,1406
29.1861559266654,-81.0638936667773,-0.000194854103028774,1407
29.1862292024605,-81.0638336849146,-0.000196101143956184,1408
29.1863024900692,-81.0637737217479,-0.000192703679203987,1409
29.1863757776502,-81.0637137584959,-0.000173585489392281,1410
29.1864490652036,-81.0636537951587,-0.000138748437166214,1411
29.1865223527293,-81.0635938317362,-8.8193453848362E-05,1412
29.1865971650734,-81.0635364084582,-0.000100621022284031,1413
29.1866727696014,-81.0634803048354,-0.000138214789330959,1414
29.1867483741049,-81.0634242011302,-0.000160086899995804,1415
29.1868239785842,-81.0633680973428,-0.000166235491633415,1416
29.186899583039,-81.0633119934731,-0.000156661495566368,1417
29.1869761309642,-81.0632575952756,-0.000153065659105778,1418
29.1870531575461,-81.0632040623935,-0.000144756399095058,1419
29.1871301841058,-81.0631505294315,-0.000120720826089382,1420
29.1872072106432,-81.0630969963895,-8.09589400887489E-05,1421
29.1872842371582,-81.0630434632675,-2.54763290286064E-05,1422
29.1873642510495,-81.0629961197328,-4.543736577034E-05,1423
29.1874451714916,-81.0629506544727,-7.7337957918644E-05,1424
29.1875260919173,-81.0629051891412,-9.35066491365433E-05,1425
29.1876070123265,-81.0628597237383,-9.39453020691872E-05,1426
29.1876879327193,-81.0628142582641,-7.86520540714264E-05,1427
29.1877735444416,-81.0627819043957,-0.000113372690975666,1428
29.1878592907775,-81.0627499267199,-0.000134238973259926,1429
